material_id,pretty_formula
mp-762271,Li2V3O6
mp-768288,Li3FeS3
mp-772150,Li2Ti13O22
mp-861625,LiZnAg2
mp-1100438,LiScSn
mp-1222274,LiSmS2
mp-30819,LiAl2Pt
mp-34326,Li6Br3N
mp-753605,LiCuS
mp-756827,LiMn2F9
mp-758646,LiVF5
mp-758665,Li2CrO4
mp-760304,Li2Cu2F7
mp-770805,Li6Hf2O7
mp-777673,Li2FeF4
mp-777900,Li3FeF6
mp-780305,Li6Fe5O12
mp-864597,LiMgTl2
mp-865101,NaLi2Bi
mp-865870,LiZr2Os
mp-976744,LiEr2Tl
mp-1147646,LiCuN
mp-1185409,LiPmGa2
mp-1185428,LiTi2Ir
mp-1207174,LiAl2Ge
mp-1209490,Rb2LiS2
mp-1222798,Li14MgSi4
mp-38200,Li2PS3
mp-686129,Li5TiN3
mp-770528,Li5MnO4
mp-774365,LiMn2F5
mp-861948,LiPm2Al
mp-1095406,Ba3(LiSb)4
mp-1188344,CsLiCl2
mp-1211324,Li7PS6
mp-1247321,Li(FeN)2
