material_id,pretty_formula
mp-1065995,ZrPt
mp-135,Li
mp-131,Zr
mp-867227,Li3Pt
mp-1065995,ZrPt
mp-135,Li
mp-865867,Li2YTl
mp-135,Li
mp-112,Y
mp-7396,Li3Tl
mp-865867,Li2YTl
mp-135,Li
mp-865868,LiZrRh2
mp-669917,ZrRh
mp-135,Li
mp-865868,LiZrRh2
mp-135,Li
mp-600561,LiRh
mp-571664,Zr2Rh
mp-669917,ZrRh
mp-135,Li
mp-1188413,Zr3Rh
mp-135,Li
mp-131,Zr
mp-1188413,Zr3Rh
mp-571664,Zr2Rh
mp-135,Li
mp-570684,ZrOs2
mp-135,Li
mp-49,Os
mp-570684,ZrOs2
mp-11541,ZrOs
mp-135,Li
mp-865870,LiZr2Os
mp-135,Li
mp-131,Zr
mp-865870,LiZr2Os
mp-11541,ZrOs
mp-135,Li
mp-567395,Li15Au4
mp-1934,LiZn
mp-135,Li
mp-567395,Li15Au4
mp-135,Li
mp-131,Zr
mp-865933,LiSiIr2
mp-135,Li
mp-279,LiIr
mp-29720,Li21Si5
mp-865933,LiSiIr2
mp-135,Li
mp-865936,LiSc2Tc
mp-135,Li
mp-67,Sc
mp-867262,ScTc3
mp-135,Li
mp-113,Tc
mp-867262,ScTc3
mp-865936,LiSc2Tc
mp-135,Li
mp-567395,Li15Au4
mp-135,Li
mp-37,Th
mp-570466,Li2Ca
mp-865964,Li2CaSn
mp-135,Li
mp-573471,Li17Sn4
mp-865964,Li2CaSn
mp-135,Li
mp-567395,Li15Au4
mp-1197547,Li15Pd4
mp-135,Li
mp-866179,Li2NdTl
mp-135,Li
mp-123,Nd
mp-7396,Li3Tl
mp-866179,Li2NdTl
mp-135,Li
mp-866181,Li2NdIn
mp-135,Li
mp-123,Nd
mp-510430,Li13In3
mp-866181,Li2NdIn
mp-135,Li
mp-1207599,Yb2Si
mp-135,Li
mp-162,Yb
mp-866191,Li2YbSi
mp-1207599,Yb2Si
mp-135,Li
mp-29720,Li21Si5
mp-866191,Li2YbSi
mp-135,Li
mp-574275,Li17Pb4
mp-135,Li
mp-1059256,Pr
mp-7396,Li3Tl
mp-135,Li
mp-1184067,Dy
mp-975904,Li3Cd
mp-135,Li
mp-600561,LiRh
mp-11564,TmRh
mp-135,Li
mp-600561,LiRh
mp-867162,LiTm2Rh
mp-135,Li
mp-143,Tm
mp-867162,LiTm2Rh
mp-11564,TmRh
mp-135,Li
mp-1195042,Sr19Li44
mp-30828,Sr2Pb
mp-135,Li
mp-867174,SrLi2Pb
mp-574275,Li17Pb4
mp-135,Li
mp-867174,SrLi2Pb
mp-30828,Sr2Pb
mp-135,Li
mp-867197,LiGaNi2
mp-29210,Li2Ga
mp-135,Li
mp-867197,LiGaNi2
mp-135,Li
mp-23,Ni
mp-867227,Li3Pt
mp-975904,Li3Cd
mp-135,Li
mp-2762,YIr2
mp-135,Li
mp-279,LiIr
mp-2762,YIr2
mp-30746,YIr
mp-135,Li
mp-1198712,Y5Ir3
mp-30746,YIr
mp-135,Li
mp-1207785,Y3Ir
mp-135,Li
mp-112,Y
mp-867235,LiY2Ir
mp-1198712,Y5Ir3
mp-135,Li
mp-867235,LiY2Ir
mp-1207785,Y3Ir
mp-135,Li
mp-867253,LiZn2Ir
mp-135,Li
mp-279,LiIr
mp-1934,LiZn
mp-867253,LiZn2Ir
mp-135,Li
mp-1101953,HoOs2
mp-135,Li
mp-49,Os
mp-1190011,Ho3Os
mp-135,Li
mp-144,Ho
mp-867269,LiHo2Os
mp-1101953,HoOs2
mp-135,Li
mp-867269,LiHo2Os
mp-1190011,Ho3Os
mp-135,Li
mp-867272,LiAlCu2
mp-135,Li
mp-862658,LiCu3
mp-568404,Li9Al4
mp-867272,LiAlCu2
mp-135,Li
mp-2725,TbIr2
mp-135,Li
mp-279,LiIr
mp-1201266,Tb5Ir3
mp-2725,TbIr2
mp-135,Li
mp-1106276,Tb3Ir
mp-135,Li
