material_id,pretty_formula
mp-6253,KLiBeF4
mp-6412,Li2CuP2O7
mp-6442,LiAl(Si2O5)2
mp-6450,K2LiAlP2
mp-6456,LiNbGeO5
mp-6499,BaLiBO3
mp-6527,Na3Li3In2F12
mp-6565,Li3Sc2(PO4)3
mp-6668,LiTiPO5
mp-677627,Li3Nd3(TeO6)2
mp-6787,RbLiB4O7
mp-6799,LiCa4(BN2)3
mp-721239,Li10Ge(PSe6)2
mp-721253,Li10Si(PSe6)2
mp-753899,LiFe(CO3)2
mp-756275,LiTiCrO4
mp-756582,Li2CoGeO4
mp-757868,K2Li3CoO4
mp-759912,Li10CoNi9O20
mp-7610,Li2CaSiO4
mp-7611,Li2CaGeO4
mp-761940,Li2MnCo3O8
mp-769530,Li3Mn4(FeO6)2
mp-769637,Li5Ti6FeO16
mp-772042,LiTiVO4
mp-772395,LiV(OF)2
mp-772981,Li2Zn3(Ge3O8)2
mp-773085,LiCoSbO4
mp-774432,K2Li3NiO4
mp-774752,Li2MgTi3O8
mp-774907,KLiZnS2
mp-774920,LiFeSbO4
mp-775393,Li2Cr3SbO8
mp-8220,LiTb(CuP)2
mp-8294,Cs2Li2TiO4
mp-8491,LiInP2O7
mp-863378,LiCoPO4
mp-866640,LiMgH6Ir
mp-8673,Li2SnTeO6
mp-867640,Li4CoNi3O8
mp-989512,LiTl2InCl6
mp-989559,Cs2NaLiF6
mp-989562,Cs2LiTlF6
