entry_id,pretty_formula
mp-9664,K3BP2
mp-28395,B6P
mp-27275,Li3BO3
mp-1184905,K
mp-558628,KLi2BO3
mp-28395,B6P
mp-1222413,LiB3
mp-27275,Li3BO3
mp-1184905,K
mp-558628,KLi2BO3
mp-28395,B6P
mp-3919,KBO2
mp-1222413,LiB3
mp-1184905,K
mp-1076,KB6
mp-1346,B6O
mp-28395,B6P
mp-1222413,LiB3
mp-1184905,K
mp-2315,NaB15
mp-784,KZn13
mp-1076,KB6
mp-1346,B6O
mp-1184905,K
mp-2315,NaB15
mp-784,KZn13
mp-262,Na3B20
mp-1346,B6O
mp-1184905,K
mp-3919,KBO2
mp-784,KZn13
mp-262,Na3B20
mp-1184905,K
mp-1186055,Na
mp-3919,KBO2
mp-784,KZn13
mp-262,Na3B20
mp-1346,B6O
mp-1184905,K
mp-8263,KNa2BO3
mp-3919,KBO2
mp-784,KZn13
mp-1184905,K
mp-1186055,Na
mp-8263,KNa2BO3
mp-784,KZn13
mp-2352,Na2O
mp-1184905,K
mp-1186055,Na
mp-8263,KNa2BO3
mp-7664,Na6ZnO4
mp-784,KZn13
mp-2352,Na2O
mp-1184905,K
mp-28382,K4ZnO3
mp-8263,KNa2BO3
mp-971,K2O
mp-3919,KBO2
mp-1184905,K
mp-28382,K4ZnO3
mp-8263,KNa2BO3
mp-971,K2O
mp-2352,Na2O
mp-1184905,K
mp-28382,K4ZnO3
mp-8263,KNa2BO3
mp-3919,KBO2
mp-784,KZn13
mp-1184905,K
mp-28382,K4ZnO3
mp-8263,KNa2BO3
mp-7664,Na6ZnO4
mp-2352,Na2O
mp-1184905,K
mp-28382,K4ZnO3
mp-8263,KNa2BO3
mp-7664,Na6ZnO4
mp-784,KZn13
mp-1184905,K
mp-1228030,Ba4Bi2O
mp-1000,BaTe
mp-1078191,Ba2TeO
mp-1184905,K
mp-122,Ba
mp-1228030,Ba4Bi2O
mp-29621,Ba5Bi3
mp-1000,BaTe
mp-1184905,K
mp-122,Ba
mp-1228030,Ba4Bi2O
mp-1747,K2Te
mp-1000,BaTe
mp-1078191,Ba2TeO
mp-1184905,K
mp-1228030,Ba4Bi2O
mp-29621,Ba5Bi3
mp-1747,K2Te
mp-1000,BaTe
mp-1184905,K
mp-569940,K3Bi
mp-1228030,Ba4Bi2O
mp-29621,Ba5Bi3
mp-1747,K2Te
mp-1184905,K
mp-1342,BaO
mp-569940,K3Bi
mp-971,K2O
mp-1747,K2Te
mp-1184905,K
mp-1342,BaO
mp-1228030,Ba4Bi2O
mp-1747,K2Te
mp-1078191,Ba2TeO
mp-1184905,K
mp-1342,BaO
mp-569940,K3Bi
mp-1228030,Ba4Bi2O
mp-1747,K2Te
mp-1184905,K
mp-1342,BaO
mp-1228030,Ba4Bi2O
mp-1078191,Ba2TeO
mp-1184905,K
mp-122,Ba
mp-1187909,Yb3P
mp-1216,YbO
mp-1184151,Cs
mp-162,Yb
mp-1184905,K
mp-1187909,Yb3P
mp-2390,YbP
mp-1216,YbO
mp-1184151,Cs
mp-1184905,K
mp-971,K2O
mp-557753,K3PO4
mp-1216,YbO
mp-1184151,Cs
mp-1184905,K
mp-28424,K4P3
mp-2390,YbP
mp-1216,YbO
mp-1184151,Cs
mp-1184905,K
mp-28424,K4P3
mp-557753,K3PO4
mp-1216,YbO
mp-1184151,Cs
mp-1184905,K
mp-1346,B6O
mp-784,KZn13
mp-1076,KB6
mp-23193,KCl
mp-1184905,K
mp-3919,KBO2
mp-784,KZn13
mp-28382,K4ZnO3
mp-23193,KCl
mp-1184905,K
mp-3919,KBO2
mp-1346,B6O
mp-784,KZn13
mp-23193,KCl
mp-1184905,K
mp-971,K2O
mp-3919,KBO2
mp-28382,K4ZnO3
mp-23193,KCl
mp-1184905,K
mp-863707,KNa2Bi
mp-23193,KCl
mp-1184905,K
mp-1186055,Na
mp-569940,K3Bi
mp-863707,KNa2Bi
mp-23193,KCl
mp-1184905,K
mp-23222,Li3Bi
mp-23193,KCl
mp-1184905,K
mp-135,Li
mp-569940,K3Bi
mp-23222,Li3Bi
mp-23193,KCl
mp-1184905,K
mp-1212012,K10Tl7
mp-1184905,K
mp-463,KF
mp-74,Rh
mp-463,KF
mp-1184905,K
mp-101,Ir
mp-1186055,Na
mp-569940,K3Bi
mp-23193,KCl
mp-1184905,K
mp-30,Cu
mp-12735,KAg2
mp-1184905,K
mp-1212012,K10Tl7
mp-463,KF
mp-30354,ScAg4
mp-463,KF
mp-1018128,ScAg2
mp-1184905,K
mp-11237,ScAg
mp-463,KF
mp-1018128,ScAg2
mp-1184905,K
mp-12735,KAg2
mp-30354,ScAg4
mp-463,KF
mp-1184905,K
mp-1111079,K3ScF6
mp-11237,ScAg
mp-463,KF
mp-1184905,K
mp-1111079,K3ScF6
mp-11237,ScAg
mp-1184905,K
mp-67,Sc
mp-1229012,AgPd
mp-463,KF
mp-1184905,K
mp-2,Pd
mp-1183206,Ag3Pd
mp-1229012,AgPd
mp-463,KF
mp-1184905,K
mp-12735,KAg2
mp-1183206,Ag3Pd
mp-463,KF
mp-1184905,K
mp-12735,KAg2
mp-568052,K2Ga3
mp-463,KF
mp-1184905,K
mp-12735,KAg2
mp-569940,K3Bi
mp-23193,KCl
mp-1184905,K
mp-571222,CsBr
mp-1184151,Cs
mp-112,Y
mp-1184905,K
mp-23251,KBr
mp-571222,CsBr
mp-112,Y
mp-1184905,K
mp-14018,K3As
mp-463,KF
mp-1184151,Cs
mp-1184905,K
mp-463,KF
mp-1184905,K
mp-33,Ru
mp-1186055,Na
mp-463,KF
mp-1184905,K
mp-134,Al
mp-1186899,Rb
mp-1212012,K10Tl7
mp-1184905,K
mp-463,KF
mp-1186899,Rb
mp-463,KF
mp-1184905,K
mp-101,Ir
mp-1186899,Rb
mp-23193,KCl
mp-1184905,K
mp-67,Sc
mp-1186899,Rb
mp-14018,K3As
mp-463,KF
mp-1184905,K
mp-1186899,Rb
mp-463,KF
mp-1184905,K
mp-33,Ru
mp-1186899,Rb
mp-1212012,K10Tl7
mp-28930,KC8
mp-28424,K4P3
mp-557753,K3PO4
mp-1184905,K
mp-1212012,K10Tl7
mp-28930,KC8
mp-557753,K3PO4
mp-3963,K2CO3
mp-1184905,K
mp-555531,K5Tl3O
mp-971,K2O
mp-557753,K3PO4
mp-3963,K2CO3
mp-1184905,K
mp-555531,K5Tl3O
mp-1212012,K10Tl7
mp-557753,K3PO4
mp-3963,K2CO3
mp-1184905,K
mp-24428,KH2N
mp-1022,K2S
mp-24084,KH
mp-866641,K2Na(H2N)3
mp-626785,KHO
mp-1184905,K
mp-13,Fe
mp-28383,KNaS
mp-1022,K2S
mp-24084,KH
mp-866641,K2Na(H2N)3
mp-626785,KHO
mp-1184905,K
mp-13,Fe
mp-1804,Fe3N
mp-24428,KH2N
mp-1022,K2S
mp-866641,K2Na(H2N)3
mp-626785,KHO
mp-1184905,K
mp-13,Fe
mp-2352,Na2O
mp-12040,K5FeO4
mp-1022,K2S
mp-971,K2O
mp-827,KN3
mp-626785,KHO
mp-1184905,K
mp-2352,Na2O
mp-28383,KNaS
mp-866641,K2Na(H2N)3
mp-827,KN3
mp-6988,FeN
mp-1184905,K
mp-1186055,Na
mp-2352,Na2O
mp-28383,KNaS
mp-1022,K2S
mp-866641,K2Na(H2N)3
mp-626785,KHO
mp-1184905,K
mp-13,Fe
mp-2352,Na2O
mp-28383,KNaS
mp-1022,K2S
mp-866641,K2Na(H2N)3
mp-827,KN3
mp-6988,FeN
mp-1184905,K
mp-2352,Na2O
mp-1804,Fe3N
mp-28383,KNaS
mp-866641,K2Na(H2N)3
mp-6988,FeN
mp-1184905,K
mp-1186055,Na
mp-2352,Na2O
mp-1804,Fe3N
mp-28383,KNaS
mp-866641,K2Na(H2N)3
mp-1184905,K
mp-13,Fe
mp-1186055,Na
mp-2352,Na2O
mp-28383,KNaS
mp-24084,KH
mp-866641,K2Na(H2N)3
mp-1184905,K
mp-13,Fe
mp-1186055,Na
mp-2352,Na2O
mp-28383,KNaS
mp-24084,KH
mp-866641,K2Na(H2N)3
mp-626785,KHO
mp-1184905,K
mp-13,Fe
mp-2352,Na2O
mp-1804,Fe3N
mp-24428,KH2N
mp-1022,K2S
mp-866641,K2Na(H2N)3
mp-626785,KHO
mp-1184905,K
mp-2352,Na2O
mp-24428,KH2N
mp-1022,K2S
mp-866641,K2Na(H2N)3
mp-827,KN3
mp-6988,FeN
mp-1184905,K
mp-2352,Na2O
mp-1804,Fe3N
mp-1022,K2S
mp-866641,K2Na(H2N)3
mp-626785,KHO
mp-1184905,K
mp-13,Fe
mp-2352,Na2O
mp-1804,Fe3N
mp-19026,Na4FeO3
mp-1022,K2S
mp-626785,KHO
mp-1184905,K
mp-13,Fe
mp-2352,Na2O
mp-1804,Fe3N
mp-28383,KNaS
mp-1022,K2S
mp-866641,K2Na(H2N)3
mp-1184905,K
mp-13,Fe
mp-2352,Na2O
mp-1804,Fe3N
mp-28383,KNaS
mp-1022,K2S
mp-866641,K2Na(H2N)3
mp-6988,FeN
mp-1184905,K
mp-2352,Na2O
mp-1804,Fe3N
mp-24428,KH2N
mp-1022,K2S
mp-866641,K2Na(H2N)3
mp-6988,FeN
mp-1184905,K
mp-1205067,KNa4FeO4
mp-14679,K14Fe4O13
mp-12040,K5FeO4
mp-1022,K2S
mp-827,KN3
mp-626785,KHO
mp-1184905,K
mp-1205067,KNa4FeO4
mp-2352,Na2O
mp-12040,K5FeO4
mp-1022,K2S
mp-827,KN3
mp-626785,KHO
mp-1184905,K
mp-1205067,KNa4FeO4
mp-14679,K14Fe4O13
mp-1022,K2S
mp-827,KN3
mp-6988,FeN
mp-626785,KHO
mp-1184905,K
mp-1205067,KNa4FeO4
mp-14679,K14Fe4O13
mp-1804,Fe3N
mp-1022,K2S
mp-6988,FeN
mp-626785,KHO
mp-1184905,K
mp-1205067,KNa4FeO4
mp-24428,KH2N
mp-1022,K2S
mp-827,KN3
mp-6988,FeN
mp-626785,KHO
mp-1184905,K
mp-1205067,KNa4FeO4
mp-2352,Na2O
mp-24428,KH2N
mp-1022,K2S
mp-827,KN3
mp-626785,KHO
mp-1184905,K
mp-1205067,KNa4FeO4
mp-2352,Na2O
mp-24428,KH2N
mp-1022,K2S
mp-827,KN3
mp-6988,FeN
mp-1184905,K
mp-1205067,KNa4FeO4
mp-2352,Na2O
mp-1804,Fe3N
mp-19026,Na4FeO3
mp-1022,K2S
mp-626785,KHO
mp-1184905,K
mp-1205067,KNa4FeO4
mp-14679,K14Fe4O13
mp-1804,Fe3N
mp-1022,K2S
mp-626785,KHO
mp-1184905,K
mp-13,Fe
mp-1205067,KNa4FeO4
mp-1804,Fe3N
mp-19026,Na4FeO3
mp-1022,K2S
mp-626785,KHO
mp-1184905,K
mp-13,Fe
mp-1205067,KNa4FeO4
mp-1804,Fe3N
mp-24428,KH2N
mp-1022,K2S
mp-6988,FeN
mp-626785,KHO
mp-1184905,K
mp-1205067,KNa4FeO4
mp-2352,Na2O
mp-1804,Fe3N
mp-24428,KH2N
mp-1022,K2S
mp-626785,KHO
mp-1184905,K
mp-1205067,KNa4FeO4
mp-2352,Na2O
mp-1804,Fe3N
mp-24428,KH2N
mp-1022,K2S
mp-6988,FeN
mp-1184905,K
mp-24084,KH
mp-23956,K2MgH4
mp-1265,MgO
mp-1184905,K
mp-129,Mo
mp-626785,KHO
mp-1211821,K4MoO5
mp-1265,MgO
mp-1184905,K
mp-129,Mo
mp-626785,KHO
mp-24084,KH
mp-1265,MgO
mp-1184905,K
mp-129,Mo
mp-12171,K6MgO4
mp-971,K2O
mp-626785,KHO
mp-1211821,K4MoO5
mp-1184905,K
mp-1185536,KMg149
mp-23956,K2MgH4
mp-1265,MgO
mp-1184905,K
mp-129,Mo
mp-755802,K2MgO2
mp-626785,KHO
mp-1211821,K4MoO5
mp-1265,MgO
mp-1184905,K
mp-755802,K2MgO2
mp-12171,K6MgO4
mp-626785,KHO
mp-1211821,K4MoO5
mp-1184905,K
mp-557753,K3PO4
mp-12040,K5FeO4
mp-971,K2O
mp-23193,KCl
mp-1184151,Cs
mp-1184905,K
mp-557753,K3PO4
mp-28424,K4P3
mp-1206409,K(FeP)2
mp-23193,KCl
mp-1184151,Cs
mp-1184905,K
mp-18708,Fe3P
mp-557753,K3PO4
mp-23193,KCl
mp-1184151,Cs
mp-13,Fe
mp-1184905,K
mp-14679,K14Fe4O13
mp-557753,K3PO4
mp-12040,K5FeO4
mp-23193,KCl
mp-1184151,Cs
mp-1184905,K
mp-14679,K14Fe4O13
mp-557753,K3PO4
mp-23193,KCl
mp-1184151,Cs
mp-13,Fe
mp-1184905,K
mp-778,Fe2P
mp-557753,K3PO4
mp-1206409,K(FeP)2
mp-23193,KCl
mp-1184151,Cs
mp-1184905,K
mp-778,Fe2P
mp-18708,Fe3P
mp-557753,K3PO4
mp-23193,KCl
mp-1184151,Cs
mp-1184905,K
mp-23193,KCl
mp-1184905,K
mp-35,Mn
mp-1186055,Na
mp-463,KF
mp-769173,PrOF
mp-9968,PrSi
mp-1184905,K
mp-16705,Pr2O3
mp-18040,KPrF4
mp-463,KF
mp-769173,PrOF
mp-9968,PrSi
mp-1184905,K
mp-1079937,Pr3Si2
mp-18040,KPrF4
mp-769173,PrOF
mp-1184905,K
mp-1059256,Pr
mp-1079937,Pr3Si2
mp-18040,KPrF4
mp-769173,PrOF
mp-9968,PrSi
mp-1184905,K
mp-1079937,Pr3Si2
mp-769173,PrOF
mp-1184905,K
mp-16705,Pr2O3
mp-1059256,Pr
mp-1079937,Pr3Si2
mp-769173,PrOF
mp-9968,PrSi
mp-1184905,K
mp-16705,Pr2O3
mp-27760,PrSi2
mp-1192490,K5Pr4Si4O16F
mp-1217,KSi
mp-463,KF
mp-1184905,K
mp-27760,PrSi2
mp-463,KF
mp-9968,PrSi
mp-1184905,K
mp-16705,Pr2O3
mp-27760,PrSi2
mp-1192490,K5Pr4Si4O16F
mp-463,KF
mp-1184905,K
mp-16705,Pr2O3
mp-1223421,KPr9(Si3O13)2
mp-27760,PrSi2
mp-1192490,K5Pr4Si4O16F
mp-1184905,K
mp-16705,Pr2O3
mp-4519,KPrO2
mp-971,K2O
mp-18700,K4SiO4
mp-463,KF
mp-1184905,K
mp-15379,K2SiO3
mp-1192490,K5Pr4Si4O16F
mp-1217,KSi
mp-463,KF
mp-1184905,K
mp-15379,K2SiO3
mp-27760,PrSi2
mp-1192490,K5Pr4Si4O16F
mp-1217,KSi
mp-1184905,K
mp-15379,K2SiO3
mp-1223421,KPr9(Si3O13)2
mp-27760,PrSi2
mp-1192490,K5Pr4Si4O16F
mp-1184905,K
mp-30990,K6Si2O7
mp-15379,K2SiO3
mp-1192490,K5Pr4Si4O16F
mp-463,KF
mp-1184905,K
mp-30990,K6Si2O7
mp-1192490,K5Pr4Si4O16F
mp-463,KF
mp-1184905,K
mp-16705,Pr2O3
mp-30990,K6Si2O7
mp-4519,KPrO2
mp-463,KF
mp-1184905,K
mp-16705,Pr2O3
mp-30990,K6Si2O7
mp-4519,KPrO2
mp-18700,K4SiO4
mp-463,KF
mp-1184905,K
mp-30990,K6Si2O7
mp-1223421,KPr9(Si3O13)2
mp-1192490,K5Pr4Si4O16F
mp-1184905,K
mp-16705,Pr2O3
mp-30990,K6Si2O7
mp-15379,K2SiO3
mp-1223421,KPr9(Si3O13)2
mp-1192490,K5Pr4Si4O16F
mp-1184905,K
mp-1346,B6O
mp-784,KZn13
mp-1202778,K3Cd16
mp-3919,KBO2
mp-463,KF
mp-1184905,K
mp-1076,KB6
mp-1346,B6O
mp-784,KZn13
mp-1202778,K3Cd16
mp-463,KF
mp-1184905,K
mp-28382,K4ZnO3
mp-784,KZn13
mp-1202778,K3Cd16
mp-3919,KBO2
mp-463,KF
mp-1184905,K
mp-971,K2O
mp-28382,K4ZnO3
mp-1202778,K3Cd16
mp-3919,KBO2
mp-463,KF
mp-1184905,K
mp-626785,KHO
mp-582929,K8In11
mp-557753,K3PO4
mp-24084,KH
mp-3919,KBO2
mp-1184905,K
mp-1346,B6O
mp-24239,K(BH)6
mp-582929,K8In11
mp-28395,B6P
mp-3919,KBO2
mp-1184905,K
mp-9664,K3BP2
mp-24239,K(BH)6
mp-582929,K8In11
mp-28395,B6P
mp-3919,KBO2
mp-1184905,K
mp-9664,K3BP2
mp-24239,K(BH)6
mp-582929,K8In11
mp-3919,KBO2
mp-37722,KBH4
mp-1184905,K
mp-554146,K14In4O13
mp-626785,KHO
mp-582929,K8In11
mp-557753,K3PO4
mp-3919,KBO2
mp-1184905,K
mp-1076,KB6
mp-1346,B6O
mp-24239,K(BH)6
mp-582929,K8In11
mp-28395,B6P
mp-1184905,K
mp-1224505,K6InP3
mp-9664,K3BP2
mp-582929,K8In11
mp-3919,KBO2
mp-37722,KBH4
mp-1184905,K
mp-1224505,K6InP3
mp-582929,K8In11
mp-24084,KH
mp-3919,KBO2
mp-37722,KBH4
mp-1184905,K
mp-1224505,K6InP3
mp-582929,K8In11
mp-557753,K3PO4
mp-24084,KH
mp-3919,KBO2
mp-1184905,K
mp-28424,K4P3
mp-1224505,K6InP3
mp-9664,K3BP2
mp-3919,KBO2
mp-37722,KBH4
mp-1184905,K
mp-28424,K4P3
mp-1224505,K6InP3
mp-24084,KH
mp-3919,KBO2
mp-37722,KBH4
mp-1184905,K
mp-28424,K4P3
mp-1224505,K6InP3
mp-557753,K3PO4
mp-24084,KH
mp-3919,KBO2
mp-1184905,K
mp-667326,K5InO4
mp-971,K2O
mp-626785,KHO
mp-557753,K3PO4
mp-3919,KBO2
mp-1184905,K
mp-667326,K5InO4
mp-554146,K14In4O13
mp-626785,KHO
mp-557753,K3PO4
mp-3919,KBO2
mp-1184905,K
mp-11719,K4ZnP2
mp-784,KZn13
mp-695998,K2ZnH4
mp-557753,K3PO4
mp-1184905,K
mp-11719,K4ZnP2
mp-24084,KH
mp-695998,K2ZnH4
mp-557753,K3PO4
mp-1184905,K
mp-626785,KHO
mp-24084,KH
mp-695998,K2ZnH4
mp-557753,K3PO4
mp-1184905,K
mp-626785,KHO
mp-784,KZn13
mp-28382,K4ZnO3
mp-557753,K3PO4
mp-1184905,K
mp-626785,KHO
mp-784,KZn13
mp-695998,K2ZnH4
mp-557753,K3PO4
mp-1184905,K
mp-28424,K4P3
mp-11719,K4ZnP2
mp-24084,KH
mp-557753,K3PO4
mp-1184905,K
mp-971,K2O
mp-626785,KHO
mp-28382,K4ZnO3
mp-557753,K3PO4
mp-1184905,K
mp-21394,EuO
mp-20712,EuGe
mp-1597,UO2
mp-1184905,K
mp-44,U
mp-972422,U3Ge
mp-20712,EuGe
mp-1597,UO2
mp-1184905,K
mp-44,U
mp-1095642,Eu2Ge
mp-21394,EuO
mp-1184905,K
mp-44,U
mp-1057315,Eu
mp-2146,KGe
mp-972422,U3Ge
mp-20712,EuGe
mp-1597,UO2
mp-1184905,K
mp-1188934,Eu5Ge3
mp-21394,EuO
mp-20712,EuGe
mp-1184905,K
mp-44,U
mp-1188934,Eu5Ge3
mp-1095642,Eu2Ge
mp-21394,EuO
mp-1184905,K
mp-44,U
mp-17015,K4GeO4
mp-2146,KGe
mp-8794,K4UO5
mp-21394,EuO
mp-1184905,K
mp-4126,KUO3
mp-2146,KGe
mp-8794,K4UO5
mp-21394,EuO
mp-1184905,K
mp-4126,KUO3
mp-2146,KGe
mp-21394,EuO
mp-20712,EuGe
mp-1184905,K
mp-4126,KUO3
mp-21394,EuO
mp-20712,EuGe
mp-1597,UO2
mp-1184905,K
mp-4126,KUO3
mp-2146,KGe
mp-20712,EuGe
mp-1597,UO2
mp-1184905,K
mp-768949,KEuO2
mp-971,K2O
mp-17015,K4GeO4
mp-8794,K4UO5
mp-1184905,K
mp-768949,KEuO2
mp-17015,K4GeO4
mp-8794,K4UO5
mp-21394,EuO
mp-1184905,K
mp-28930,KC8
mp-21526,KPb
mp-3963,K2CO3
mp-463,KF
mp-1184905,K
mp-21949,K4PbO3
mp-971,K2O
mp-3963,K2CO3
mp-463,KF
mp-1184905,K
mp-21949,K4PbO3
mp-21526,KPb
mp-3963,K2CO3
mp-463,KF
mp-1184905,K
mp-1188076,ThMg149
mp-643,ThO2
mp-1184905,K
mp-129,Mo
mp-37,Th
mp-1185536,KMg149
mp-1188076,ThMg149
mp-643,ThO2
mp-1184905,K
mp-129,Mo
mp-1185536,KMg149
mp-1265,MgO
mp-643,ThO2
mp-1184905,K
mp-129,Mo
mp-1211547,K2ThO3
mp-1211821,K4MoO5
mp-1265,MgO
mp-1184905,K
mp-129,Mo
mp-1211547,K2ThO3
mp-1265,MgO
mp-643,ThO2
mp-1184905,K
mp-129,Mo
mp-12171,K6MgO4
mp-1211547,K2ThO3
mp-971,K2O
mp-1211821,K4MoO5
mp-1184905,K
mp-755802,K2MgO2
mp-1211547,K2ThO3
mp-1211821,K4MoO5
mp-1265,MgO
mp-1184905,K
mp-755802,K2MgO2
mp-12171,K6MgO4
mp-1211547,K2ThO3
mp-1211821,K4MoO5
mp-1184905,K
mp-1185536,KMg149
mp-1018737,KMgP
mp-1265,MgO
mp-1184905,K
mp-13,Fe
mp-18708,Fe3P
mp-1018737,KMgP
mp-1265,MgO
mp-1184905,K
mp-13,Fe
mp-18708,Fe3P
mp-557753,K3PO4
mp-1265,MgO
mp-1184905,K
mp-13,Fe
mp-14679,K14Fe4O13
mp-557753,K3PO4
mp-1265,MgO
mp-1184905,K
mp-13,Fe
mp-778,Fe2P
mp-18708,Fe3P
mp-1018737,KMgP
mp-1265,MgO
mp-1184905,K
mp-778,Fe2P
mp-18708,Fe3P
mp-557753,K3PO4
mp-1265,MgO
mp-1184905,K
mp-1206409,K(FeP)2
mp-28424,K4P3
mp-1018737,KMgP
mp-1265,MgO
mp-1184905,K
mp-1206409,K(FeP)2
mp-778,Fe2P
mp-1018737,KMgP
mp-1265,MgO
mp-1184905,K
mp-1206409,K(FeP)2
mp-28424,K4P3
mp-557753,K3PO4
mp-1265,MgO
mp-1184905,K
mp-1206409,K(FeP)2
mp-778,Fe2P
mp-557753,K3PO4
mp-1265,MgO
mp-1184905,K
mp-12040,K5FeO4
mp-14679,K14Fe4O13
mp-557753,K3PO4
mp-1265,MgO
mp-1184905,K
mp-12171,K6MgO4
mp-12040,K5FeO4
mp-971,K2O
mp-557753,K3PO4
mp-1184905,K
mp-755802,K2MgO2
mp-12040,K5FeO4
mp-557753,K3PO4
mp-1265,MgO
mp-1184905,K
mp-755802,K2MgO2
mp-12171,K6MgO4
mp-12040,K5FeO4
mp-557753,K3PO4
mp-1184905,K
mp-2296,Ni3P
mp-1418,FeNi3
mp-557753,K3PO4
mp-1184905,K
mp-23,Ni
mp-2296,Ni3P
mp-778,Fe2P
mp-18708,Fe3P
mp-557753,K3PO4
mp-1184905,K
mp-2213,FeNi
mp-14679,K14Fe4O13
mp-557753,K3PO4
mp-1184905,K
mp-13,Fe
mp-2213,FeNi
mp-14679,K14Fe4O13
mp-1418,FeNi3
mp-557753,K3PO4
mp-1184905,K
mp-2213,FeNi
mp-18708,Fe3P
mp-557753,K3PO4
mp-1184905,K
mp-13,Fe
mp-2213,FeNi
mp-2296,Ni3P
mp-18708,Fe3P
mp-557753,K3PO4
mp-1184905,K
mp-2213,FeNi
mp-2296,Ni3P
mp-1418,FeNi3
mp-557753,K3PO4
mp-1184905,K
mp-12040,K5FeO4
mp-971,K2O
mp-557753,K3PO4
mp-1184905,K
mp-23,Ni
mp-12040,K5FeO4
mp-1418,FeNi3
mp-557753,K3PO4
mp-1184905,K
mp-23,Ni
mp-12040,K5FeO4
mp-14679,K14Fe4O13
mp-1418,FeNi3
mp-557753,K3PO4
mp-1184905,K
mp-1206409,K(FeP)2
mp-28424,K4P3
mp-9672,K2NiP2
mp-557753,K3PO4
mp-1184905,K
mp-1206409,K(FeP)2
mp-9672,K2NiP2
mp-2790,Ni12P5
mp-557753,K3PO4
mp-1184905,K
mp-1206409,K(FeP)2
mp-2296,Ni3P
mp-2790,Ni12P5
mp-557753,K3PO4
mp-1184905,K
mp-1206409,K(FeP)2
mp-2296,Ni3P
mp-778,Fe2P
mp-557753,K3PO4
mp-1184905,K
mp-560869,K3VO4
mp-316,MnV
mp-28731,V6C5
mp-1184905,K
mp-35,Mn
mp-20648,V2C
mp-560869,K3VO4
mp-316,MnV
mp-28731,V6C5
mp-1184905,K
mp-542830,Mn23C6
mp-560869,K3VO4
mp-28731,V6C5
mp-1184905,K
mp-35,Mn
mp-864984,MnV3
mp-20648,V2C
mp-560869,K3VO4
mp-1184905,K
mp-146,V
mp-864984,MnV3
mp-20648,V2C
mp-560869,K3VO4
mp-316,MnV
mp-1184905,K
mp-28930,KC8
mp-542830,Mn23C6
mp-560869,K3VO4
mp-28731,V6C5
mp-1184905,K
mp-3963,K2CO3
mp-28930,KC8
mp-542830,Mn23C6
mp-560869,K3VO4
mp-1184905,K
mp-3963,K2CO3
mp-542830,Mn23C6
mp-560869,K3VO4
mp-1184905,K
mp-35,Mn
mp-19148,K2Mn2O3
mp-3963,K2CO3
mp-560869,K3VO4
mp-1184905,K
mp-35,Mn
mp-19148,K2Mn2O3
mp-540914,K3MnO3
mp-3963,K2CO3
mp-560869,K3VO4
mp-1184905,K
mp-971,K2O
mp-540914,K3MnO3
mp-3963,K2CO3
mp-560869,K3VO4
mp-1184905,K
mp-463,KF
mp-954,BaB6
mp-755417,Ba3(BO3)2
mp-6499,BaLiBO3
mp-4202,BaAl2O4
mp-1029,BaF2
mp-1184905,K
mp-1196869,Ba3Al2O6
mp-1342,BaO
mp-954,BaB6
mp-6499,BaLiBO3
mp-1029,BaF2
mp-1184905,K
mp-122,Ba
mp-1196869,Ba3Al2O6
mp-1342,BaO
mp-954,BaB6
mp-755417,Ba3(BO3)2
mp-6499,BaLiBO3
mp-1029,BaF2
mp-1184905,K
mp-1196869,Ba3Al2O6
mp-954,BaB6
mp-755417,Ba3(BO3)2
mp-6499,BaLiBO3
mp-4202,BaAl2O4
mp-1029,BaF2
mp-1184905,K
mp-1196869,Ba3Al2O6
mp-463,KF
mp-1342,BaO
mp-755417,Ba3(BO3)2
mp-6499,BaLiBO3
mp-1029,BaF2
mp-1184905,K
mp-1196869,Ba3Al2O6
mp-463,KF
mp-755417,Ba3(BO3)2
mp-6499,BaLiBO3
mp-4202,BaAl2O4
mp-1029,BaF2
mp-1184905,K
mp-5525,KAlO2
mp-3919,KBO2
mp-463,KF
mp-954,BaB6
mp-755417,Ba3(BO3)2
mp-6499,BaLiBO3
mp-1184905,K
mp-5525,KAlO2
mp-463,KF
mp-954,BaB6
mp-755417,Ba3(BO3)2
mp-6499,BaLiBO3
mp-4202,BaAl2O4
mp-1184905,K
mp-5525,KAlO2
mp-1196869,Ba3Al2O6
mp-463,KF
mp-755417,Ba3(BO3)2
mp-6499,BaLiBO3
mp-4202,BaAl2O4
mp-1184905,K
mp-5525,KAlO2
mp-1196869,Ba3Al2O6
mp-463,KF
mp-1342,BaO
mp-755417,Ba3(BO3)2
mp-6499,BaLiBO3
mp-1184905,K
mp-557632,K2LiBO3
mp-5525,KAlO2
mp-9157,K3AlO3
mp-3919,KBO2
mp-463,KF
mp-755417,Ba3(BO3)2
mp-1184905,K
mp-557632,K2LiBO3
mp-5525,KAlO2
mp-3919,KBO2
mp-463,KF
mp-755417,Ba3(BO3)2
mp-6499,BaLiBO3
mp-1184905,K
mp-557632,K2LiBO3
mp-971,K2O
mp-9157,K3AlO3
mp-3919,KBO2
mp-463,KF
mp-755417,Ba3(BO3)2
mp-1184905,K
mp-557632,K2LiBO3
mp-5525,KAlO2
mp-9157,K3AlO3
mp-463,KF
mp-1342,BaO
mp-755417,Ba3(BO3)2
mp-1184905,K
mp-557632,K2LiBO3
mp-5525,KAlO2
